,sentence_no,word,POS_Tags
7136,334,from,IN
7137,334,the,DT
7138,334,Yajur,NNP
7139,334,Veda,NNP
7140,334,.,.
7141,335,The,DT
7142,335,flesh,NN
7143,335,of,IN
7144,335,the,DT
7145,335,back-bone,NN
7146,335,",",","
7147,335,or,CC
7148,335,that,DT
7149,335,of,IN
7150,335,animals,NNS
7151,335,not,RB
7152,335,slain,VBN
7153,335,in,IN
7154,335,sacrifice,NN
7155,335,",",","
7156,335,should,MD
7157,335,be,VB
7158,335,avoided,VBN
7159,335,even,RB
7160,335,as,IN
7161,335,one,CD
7162,335,avoids,VBZ
7163,335,the,DT
7164,335,flesh,NN
7165,335,of,IN
7166,335,one,CD
7167,335,',''
7168,335,s,POS
7169,335,own,JJ
7170,335,son,NN
7171,335,.,.
7172,336,One,PRP
7173,336,should,MD
7174,336,never,RB
7175,336,cause,VB
7176,336,one,CD
7177,336,',''
7178,336,s,POS
7179,336,guest,NN
7180,336,to,TO
7181,336,go,VB
7182,336,without,IN
7183,336,food,NN
7184,336,whether,IN
7185,336,when,WRB
7186,336,one,PRP
7187,336,resides,VBZ
7188,336,in,IN
7189,336,one,CD
7190,336,',''
7191,336,s,POS
7192,336,own,JJ
7193,336,country,NN
7194,336,or,CC
7195,336,in,IN
7196,336,a,DT
7197,336,foreign,JJ
7198,336,land,NN
7199,336,.,.
7200,337,After,IN
7201,337,completing,VBG
7202,337,one,CD
7203,337,',''
7204,337,s,POS
7205,337,study,NN
7206,337,one,PRP
7207,337,should,MD
7208,337,present,VB
7209,337,the,DT
7210,337,Dakshina,NNP
7211,337,unto,IN
7212,337,one,PRP
7213,337,'s,POS
7214,337,preceptor,NN
7215,337,.,.
7216,338,When,WRB
7217,338,one,PRP
7218,338,sees,VBZ
7219,338,one,CD
7220,338,',''
7221,338,s,POS
7222,338,preceptor,NN
7223,338,",",","
7224,338,one,PRP
7225,338,should,MD
7226,338,congratulate,VB
7227,338,him,PRP
7228,338,with,IN
7229,338,reverence,NN
7230,338,and,CC
7231,338,worshipping,VBG
7232,338,him,PRP
7233,338,present,VB
7234,338,him,PRP
7235,338,a,DT
7236,338,seat,NN
7237,338,.,.
7238,339,By,IN
7239,339,worshipping,VBG
7240,339,one,CD
7241,339,',''
7242,339,s,POS
7243,339,preceptor,NN
7244,339,",",","
7245,339,one,PRP
7246,339,increases,VBZ
7247,339,the,DT
7248,339,period,NN
7249,339,of,IN
7250,339,one,CD
7251,339,',''
7252,339,s,POS
7253,339,life,NN
7254,339,as,IN
7255,339,also,RB
7256,339,one,CD
7257,339,'s,POS
7258,339,fame,NN
7259,339,and,CC
7260,339,prosperity,NN
7261,339,.,.
7262,340,One,PRP
7263,340,should,MD
7264,340,never,RB
7265,340,censure,VB
7266,340,the,DT
7267,340,old,JJ
7268,340,",",","
7269,340,nor,CC
7270,340,send,VB
7271,340,them,PRP
7272,340,on,IN
7273,340,any,DT
7274,340,business,NN
7275,340,[,-LRB-
7276,340,623,CD
7277,340,],-RRB-
7278,340,.,.
7279,341,One,PRP
7280,341,should,MD
7281,341,never,RB
7282,341,be,VB
7283,341,seated,VBN
7284,341,when,WRB
7285,341,any,DT
7286,341,one,NN
7287,341,that,WDT
7288,341,is,VBZ
7289,341,old,JJ
7290,341,is,VBZ
7291,341,standing,VBG
7292,341,.,.
7293,342,By,IN
7294,342,acting,VBG
7295,342,in,IN
7296,342,this,DT
7297,342,way,NN
7298,342,one,NN
7299,342,protects,VBZ
7300,342,the,DT
7301,342,duration,NN
7302,342,of,IN
7303,342,one,CD
7304,342,',''
7305,342,s,POS
7306,342,life,NN
7307,342,.,.
7308,343,One,PRP
7309,343,should,MD
7310,343,never,RB
7311,343,cast,VB
7312,343,one,PRP
7313,343,',''
7314,343,s,POS
7315,343,eyes,NNS
7316,343,on,IN
7317,343,a,DT
7318,343,naked,JJ
7319,343,woman,NN
7320,343,",",","
7321,343,nor,CC
7322,343,a,DT
7323,343,naked,JJ
7324,343,man,NN
7325,343,.,.
7326,344,One,PRP
7327,344,should,MD
7328,344,never,RB
7329,344,indulge,VB
7330,344,in,IN
7331,344,sexual,JJ
7332,344,congress,NN
7333,344,except,IN
7334,344,in,IN
7335,344,privacy,NN
7336,344,.,.
7337,345,One,PRP
7338,345,should,MD
7339,345,eat,VB
7340,345,also,RB
7341,345,without,IN
7342,345,being,VBG
7343,345,seen,VBN
7344,345,by,IN
7345,345,others,NNS
7346,345,.,.
7347,346,Preceptors,NNS
7348,346,are,VBP
7349,346,the,DT
7350,346,foremost,JJ
7351,346,of,IN
7352,346,Tirthas,NNP
7353,346,;,:
7354,346,the,DT
7355,346,heart,NN
7356,346,is,VBZ
7357,346,the,DT
7358,346,foremost,JJ
7359,346,of,IN
7360,346,all,DT
7361,346,sacred,JJ
7362,346,objects,NNS
7363,346,;,:
7364,346,knowledge,NN
7365,346,is,VBZ
7366,346,the,DT
7367,346,foremost,JJ
7368,346,of,IN
7369,346,all,DT
7370,346,objects,NNS
7371,346,of,IN
7372,346,search,NN
7373,346,;,:
7374,346,and,CC
7375,346,contentment,NN
7376,346,is,VBZ
7377,346,the,DT
7378,346,foremost,JJ
7379,346,of,IN
7380,346,all,DT
7381,346,happiness,NN
7382,346,.,.
7383,347,Morning,NN
7384,347,and,CC
7385,347,evening,NN
7386,347,one,PRP
7387,347,should,MD
7388,347,listen,VB
7389,347,to,IN
7390,347,the,DT
7391,347,grave,JJ
7392,347,counsels,NNS
7393,347,of,IN
7394,347,those,DT
7395,347,that,WDT
7396,347,are,VBP
7397,347,aged,VBN
7398,347,.,.
7399,348,One,CD
7400,348,attains,VBZ
7401,348,to,IN
7402,348,wisdom,NN
7403,348,by,IN
7404,348,constant,JJ
7405,348,waiting,VBG
7406,348,upon,IN
7407,348,those,DT
7408,348,that,WDT
7409,348,are,VBP
7410,348,venerable,JJ
7411,348,for,IN
7412,348,years,NNS
7413,348,.,.
7414,349,While,IN
7415,349,reading,VBG
7416,349,the,DT
7417,349,Vedas,NNP
7418,349,or,CC
7419,349,employed,VBN
7420,349,in,IN
7421,349,eating,VBG
7422,349,",",","
7423,349,one,PRP
7424,349,should,MD
7425,349,use,VB
7426,349,one,PRP
7427,349,',''
7428,349,s,VBZ
7429,349,right,JJ
7430,349,hand,NN
7431,349,.,.
7432,350,One,PRP
7433,350,should,MD
7434,350,always,RB
7435,350,keep,VB
7436,350,one,PRP
7437,350,',''
7438,350,s,POS
7439,350,speech,NN
7440,350,and,CC
7441,350,mind,NN
7442,350,under,IN
7443,350,thorough,JJ
7444,350,control,NN
7445,350,",",","
7446,350,as,IN
7447,350,also,RB
7448,350,one,CD
7449,350,',''
7450,350,s,POS
7451,350,senses,NNS
7452,350,.,.
7453,351,With,IN
7454,351,well-cooked,JJ
7455,351,frumenty,NN
7456,351,",",","
7457,351,Yavaka,NNP
7458,351,",",","
7459,351,Krisara,NNP
7460,351,",",","
7461,351,and,CC
7462,351,Havi,NNP
7463,351,(,","
7464,351,clarified,VBN
7465,351,butter,NN
7466,351,),-RRB-
7467,351,",",","
7468,351,one,PRP
7469,351,should,MD
7470,351,worship,VB
7471,351,the,DT
7472,351,Pitris,NNP
7473,351,and,CC
7474,351,the,DT
7475,351,deities,NNS
7476,351,in,IN
7477,351,the,DT
7478,351,Sraddha,NNP
7479,351,called,VBN
7480,351,Ashtaka,NNP
7481,351,.,.
7482,352,The,DT
7483,352,same,JJ
7484,352,should,MD
7485,352,be,VB
7486,352,used,VBN
7487,352,in,IN
7488,352,worshipping,VBG
7489,352,the,DT
7490,352,Planets,NNPS
7491,352,.,.
7492,353,One,PRP
7493,353,should,MD
7494,353,not,RB
7495,353,undergo,VB
7496,353,a,DT
7497,353,shave,NN
7498,353,without,IN
7499,353,calling,VBG
7500,353,down,RP
7501,353,a,DT
7502,353,blessing,NN
7503,353,upon,IN
7504,353,oneself,PRP
7505,353,.,.
7506,354,If,IN
7507,354,one,PRP
7508,354,sneezes,VBZ
7509,354,",",","
7510,354,one,PRP
7511,354,should,MD
7512,354,be,VB
7513,354,blessed,VBN
7514,354,by,IN
7515,354,those,DT
7516,354,present,JJ
7517,354,.,.
7518,355,All,PDT
7519,355,that,DT
7520,355,are,VBP
7521,355,ill,JJ
7522,355,or,CC
7523,355,afflicted,VBN
7524,355,with,IN
7525,355,disease,NN
7526,355,",",","
7527,355,should,MD
7528,355,be,VB
7529,355,blessed,VBN
7530,355,.,.
7531,356,The,DT
7532,356,extension,NN
7533,356,of,IN
7534,356,their,PRP$
7535,356,lives,NNS
7536,356,should,MD
7537,356,be,VB
7538,356,prayed,VBN
7539,356,for,IN
7540,356,.,.
7541,357,[,-LRB-
7542,357,624,CD
7543,357,],-RRB-
7544,357,One,CD
7545,357,should,MD
7546,357,never,RB
7547,357,address,VB
7548,357,an,DT
7549,357,eminent,JJ
7550,357,person,NN
7551,357,familiarly,RB
7552,357,(,:
7553,357,by,IN
7554,357,using,VBG
7555,357,the,DT
7556,357,word,NN
7557,357,Twam,NNP
7558,357,),-RRB-
7559,357,.,.
7560,358,Under,IN
7561,358,even,RB
7562,358,the,DT
7563,358,great,JJ
7564,358,difficulties,NNS
7565,358,one,PRP
7566,358,should,MD
7567,358,never,RB
7568,358,do,VB
7569,358,this,DT
7570,358,.,.
7571,359,To,TO
7572,359,address,VB
7573,359,such,PDT
7574,359,a,DT
7575,359,person,NN
7576,359,as,IN
7577,359,Twam,NNP
7578,359,and,CC
7579,359,to,TO
7580,359,slay,VB
7581,359,him,PRP
7582,359,are,VBP
7583,359,equal,JJ
7584,359,",",","
7585,359,persons,NNS
7586,359,of,IN
7587,359,learning,NN
7588,359,are,VBP
7589,359,degraded,VBN
7590,359,by,IN
7591,359,such,PDT
7592,359,a,DT
7593,359,style,NN
7594,359,of,IN
7595,359,address,NN
7596,359,.,.
7597,360,Unto,IN
7598,360,those,DT
7599,360,that,WDT
7600,360,are,VBP
7601,360,inferior,JJ
7602,360,",",","
7603,360,or,CC
7604,360,equal,JJ
7605,360,",",","
7606,360,or,CC
7607,360,unto,IN
7608,360,disciples,NNS
7609,360,",",","
7610,360,such,PDT
7611,360,a,DT
7612,360,word,NN
7613,360,can,MD
7614,360,be,VB
7615,360,used,VBN
7616,360,.,.
7617,361,The,DT
7618,361,heart,NN
7619,361,of,IN
7620,361,the,DT
7621,361,sinful,JJ
7622,361,man,NN
7623,361,always,RB
7624,361,proclaims,VBZ
7625,361,the,DT
7626,361,sins,NNS
7627,361,he,PRP
7628,361,has,VBZ
7629,361,committed,VBN
7630,361,.,.
7631,362,Those,DT
7632,362,men,NNS
7633,362,who,WP
7634,362,have,VBP
7635,362,deliberately,RB
7636,362,committed,VBN
7637,362,sins,NNS
7638,362,meet,VBP
7639,362,with,IN
7640,362,destruction,NN
7641,362,by,IN
7642,362,seeking,VBG
7643,362,to,TO
7644,362,conceal,VB
7645,362,them,PRP
7646,362,from,IN
7647,362,the,DT
7648,362,good,NN
7649,362,.,.
7650,363,Indeed,RB
7651,363,",",","
7652,363,they,PRP
7653,363,that,WDT
7654,363,are,VBP
7655,363,confirmed,VBN
7656,363,sinners,NNS
7657,363,seek,VBP
7658,363,to,TO
7659,363,conceal,VB
7660,363,their,PRP$
7661,363,sinful,JJ
7662,363,acts,NNS
7663,363,from,IN
7664,363,others,NNS
7665,363,.,.
7666,364,[,-LRB-
7667,364,625,CD
7668,364,],-RRB-
7669,364,Such,JJ
7670,364,persons,NNS
7671,364,think,VBP
7672,364,that,IN
7673,364,their,PRP$
7674,364,sins,NNS
7675,364,are,VBP
7676,364,witnessed,VBN
7677,364,by,IN
7678,364,neither,CC
7679,364,men,NNS
7680,364,nor,CC
7681,364,the,DT
7682,364,deities,NNS
7683,364,.,.
7684,365,The,DT
7685,365,sinful,JJ
7686,365,man,NN
7687,365,",",","
7688,365,overwhelmed,VBN
7689,365,by,IN
7690,365,his,PRP$
7691,365,sins,NNS
7692,365,",",","
7693,365,takes,VBZ
7694,365,birth,NN
7695,365,in,IN
7696,365,a,DT
7697,365,miserable,JJ
7698,365,order,NN
7699,365,of,IN
7700,365,being,VBG
7701,365,.,.
7702,366,The,DT
7703,366,sins,NNS
7704,366,of,IN
7705,366,such,PDT
7706,366,a,DT
7707,366,man,NN
7708,366,continually,RB
7709,366,grow,VBP
7710,366,",",","
7711,366,even,RB
7712,366,as,IN
7713,366,the,DT
7714,366,interest,NN
7715,366,the,DT
7716,366,usurer,NN
7717,366,charge,NN
7718,366,(,","
7719,366,on,IN
7720,366,the,DT
7721,366,loans,NNS
7722,366,he,PRP
7723,366,grants,VBZ
7724,366,),","
7725,366,increase,VBP
7726,366,from,IN
7727,366,day,NN
7728,366,to,IN
7729,366,day,NN
7730,366,.,.
7731,367,If,IN
7732,367,",",","
7733,367,having,VBG
7734,367,committed,VBN
7735,367,a,DT
7736,367,sin,NN
7737,367,",",","
7738,367,one,PRP
7739,367,seeks,VBZ
7740,367,to,TO
7741,367,have,VB
7742,367,it,PRP
7743,367,covered,VBN
7744,367,by,IN
7745,367,righteousness,NN
7746,367,",",","
7747,367,that,DT
7748,367,sin,NN
7749,367,becomes,VBZ
7750,367,destroyed,JJ
7751,367,and,CC
7752,367,leads,VBZ
7753,367,to,IN
7754,367,righteousness,NN
7755,367,instead,RB
7756,367,of,IN
7757,367,other,JJ
7758,367,sins,NNS
7759,367,.,.
7760,368,[,-LRB-
7761,368,626,CD
7762,368,],-RRB-
7763,368,If,IN
7764,368,a,DT
7765,368,quantity,NN
7766,368,of,IN
7767,368,water,NN
7768,368,be,VB
7769,368,poured,VBN
7770,368,upon,IN
7771,368,salt,NN
7772,368,",",","
7773,368,the,DT
7774,368,latter,JJ
7775,368,immediately,RB
7776,368,dissolves,VBZ
7777,368,away,RB
7778,368,.,.
7779,369,Even,RB
7780,369,so,RB
7781,369,when,WRB
7782,369,expiation,NN
7783,369,is,VBZ
7784,369,performed,VBN
7785,369,",",","
7786,369,sin,NN
7787,369,dissolves,VBZ
7788,369,away,RB
7789,369,.,.
7790,370,For,IN
7791,370,these,DT
7792,370,reasons,NNS
7793,370,one,PRP
7794,370,should,MD
7795,370,never,RB
7796,370,conceal,VB
7797,370,a,DT
7798,370,sin,NN
7799,370,.,.
7800,371,Concealed,VBN
7801,371,",",","
7802,371,it,PRP
7803,371,is,VBZ
7804,371,certain,JJ
7805,371,to,TO
7806,371,increase,VB
7807,371,.,.
7808,372,Having,VBG
7809,372,committed,VBN
7810,372,a,DT
7811,372,sin,NN
7812,372,",",","
7813,372,one,PRP
7814,372,should,MD
7815,372,confess,VB
7816,372,it,PRP
7817,372,in,IN
7818,372,the,DT
7819,372,presence,NN
7820,372,of,IN
7821,372,those,DT
7822,372,that,WDT
7823,372,are,VBP
7824,372,good,JJ
7825,372,.,.
7826,373,They,PRP
7827,373,would,MD
7828,373,destroy,VB
7829,373,it,PRP
7830,373,immediately,RB
7831,373,.,.
7832,374,If,IN
7833,374,one,PRP
7834,374,does,VBZ
7835,374,not,RB
7836,374,enjoy,VB
7837,374,in,IN
7838,374,good,JJ
7839,374,time,NN
7840,374,what,WP
7841,374,one,PRP
7842,374,has,VBZ
7843,374,stored,VBN
7844,374,with,IN
7845,374,hope,NN
7846,374,",",","
7847,374,the,DT
7848,374,consequence,NN
7849,374,is,VBZ
7850,374,that,IN
7851,374,the,DT
7852,374,stored,VBN
7853,374,wealth,NN
7854,374,finds,VBZ
7855,374,another,DT
7856,374,owner,NN
7857,374,after,IN
7858,374,the,DT
7859,374,death,NN
7860,374,of,IN
7861,374,him,PRP
7862,374,who,WP
7863,374,has,VBZ
7864,374,stored,VBN
7865,374,it,PRP
7866,374,.,.
7867,375,The,DT
7868,375,wise,JJ
7869,375,have,VBP
7870,375,said,VBN
7871,375,that,IN
7872,375,the,DT
7873,375,mind,NN
7874,375,of,IN
7875,375,every,DT
7876,375,creature,NN
7877,375,is,VBZ
7878,375,the,DT
7879,375,true,JJ
7880,375,test,NN
7881,375,of,IN
7882,375,Righteousness,NNP
7883,375,.,.
7884,376,Hence,RB
7885,376,",",","
7886,376,all,DT
7887,376,creatures,NNS
7888,376,in,IN
7889,376,the,DT
7890,376,world,NN
7891,376,have,VBP
7892,376,an,DT
7893,376,innate,JJ
7894,376,tendency,NN
7895,376,to,TO
7896,376,achieve,VB
7897,376,Righteousness,NNP
7898,376,.,.
7899,377,One,PRP
7900,377,should,MD
7901,377,achieve,VB
7902,377,Righteousness,NN
7903,377,alone,RB
7904,377,or,CC
7905,377,single-handed,VBN
7906,377,.,.
7907,378,Verily,RB
7908,378,",",","
7909,378,one,PRP
7910,378,should,MD
7911,378,not,RB
7912,378,proclaim,VB
7913,378,oneself,PRP
7914,378,Righteous,JJ
7915,378,and,CC
7916,378,walk,VB
7917,378,with,IN
7918,378,the,DT
7919,378,standard,NN
7920,378,of,IN
7921,378,Righteousness,NNP
7922,378,borne,VBN
7923,378,aloft,RB
7924,378,for,IN
7925,378,purpose,NN
7926,378,of,IN
7927,378,exhibition,NN
7928,378,.,.
7929,379,They,PRP
7930,379,are,VBP
7931,379,said,VBN
7932,379,to,TO
7933,379,be,VB
7934,379,traders,NNS
7935,379,in,IN
7936,379,Righteousness,NNP
7937,379,who,WP
7938,379,practise,VBP
7939,379,it,PRP
7940,379,for,IN
7941,379,enjoying,VBG
7942,379,the,DT
7943,379,fruits,NNS
7944,379,it,PRP
7945,379,brings,VBZ
7946,379,about,IN
7947,379,.,.
7948,380,One,PRP
7949,380,should,MD
7950,380,adore,VB
7951,380,the,DT
7952,380,deities,NNS
7953,380,without,IN
7954,380,giving,VBG
7955,380,way,NN
7956,380,to,IN
7957,380,sentiments,NNS
7958,380,of,IN
7959,380,pride,NN
7960,380,.,.
7961,381,Similarly,RB
7962,381,",",","
7963,381,one,PRP
7964,381,should,MD
7965,381,serve,VB
7966,381,one,CD
7967,381,',''
7968,381,s,NN
7969,381,preceptor,NN
7970,381,without,IN
7971,381,deceit,NN
7972,381,.,.
7973,382,One,PRP
7974,382,should,MD
7975,382,make,VB
7976,382,arrangements,NNS
7977,382,for,IN
7978,382,securing,VBG
7979,382,to,IN
7980,382,oneself,PRP
7981,382,invaluable,JJ
7982,382,wealth,NN
7983,382,in,IN
7984,382,the,DT
7985,382,hereafter,NN
7986,382,which,WDT
7987,382,consists,VBZ
7988,382,in,IN
7989,382,gifts,NNS
7990,382,made,VBN
7991,382,here,RB
7992,382,to,IN
7993,382,deserving,VBG
7994,382,persons,NNS
7995,382,.,.
7996,382,'',''
7997,382,',''
7998,382,'',''
7999,383,SECTION,NN
8000,383,CLXIII,NNP
8001,383,'',''
8002,383,',''
8003,383,Yudhishthira,NNP
8004,383,said,VBD
8005,383,",",","
8006,383,``,``
8007,383,It,PRP
8008,383,is,VBZ
8009,383,seen,VBN
8010,383,that,IN
8011,383,if,IN
8012,383,a,DT
8013,383,person,NN
8014,383,happens,VBZ
8015,383,to,TO
8016,383,be,VB
8017,383,unfortunate,JJ
8018,383,",",","
8019,383,he,PRP
8020,383,fails,VBZ
8021,383,to,TO
8022,383,acquire,VB
8023,383,wealth,NN
8024,383,",",","
8025,383,how,WRB
8026,383,great,JJ
8027,383,so,RB
8028,383,ever,RB
8029,383,his,PRP$
8030,383,strength,NN
8031,383,.,.
8032,384,On,IN
8033,384,the,DT
8034,384,other,JJ
8035,384,hand,NN
8036,384,",",","
8037,384,if,IN
8038,384,one,PRP
8039,384,happens,VBZ
8040,384,to,TO
8041,384,be,VB
8042,384,fortunate,JJ
8043,384,",",","
8044,384,he,PRP
8045,384,comes,VBZ
8046,384,to,IN
8047,384,the,DT
8048,384,possession,NN
8049,384,of,IN
8050,384,wealth,NN
8051,384,",",","
8052,384,even,RB
8053,384,if,IN
8054,384,he,PRP
8055,384,be,VB
8056,384,a,DT
8057,384,weakling,NN
8058,384,or,CC
8059,384,a,DT
8060,384,fool,NN
8061,384,.,.
8062,385,When,WRB
8063,385,",",","
8064,385,again,RB
8065,385,",",","
8066,385,the,DT
8067,385,time,NN
8068,385,does,VBZ
8069,385,not,RB
8070,385,come,VB
8071,385,for,IN
8072,385,acquisition,NN
8073,385,",",","
8074,385,one,PRP
8075,385,can,MD
8076,385,not,RB
8077,385,make,VB
8078,385,an,DT
8079,385,acquisition,NN
8080,385,with,IN
8081,385,even,RB
8082,385,one,CD
8083,385,',''
8084,385,s,POS
8085,385,best,JJS
8086,385,exertion,NN
8087,385,.,.
8088,386,When,WRB
8089,386,",",","
8090,386,however,RB
8091,386,",",","
8092,386,the,DT
8093,386,time,NN
8094,386,comes,VBZ
8095,386,for,IN
8096,386,acquisition,NN
8097,386,",",","
8098,386,one,PRP
8099,386,wins,VBZ
8100,386,great,JJ
8101,386,wealth,NN
8102,386,without,IN
8103,386,any,DT
8104,386,exertion,NN
8105,386,.,.
8106,387,Hundreds,NNS
8107,387,of,IN
8108,387,men,NNS
8109,387,may,MD
8110,387,be,VB
8111,387,seen,VBN
8112,387,who,WP
8113,387,achieve,VBP
8114,387,no,DT
8115,387,result,NN
8116,387,even,RB
8117,387,when,WRB
8118,387,they,PRP
8119,387,exert,VBP
8120,387,their,PRP$
8121,387,best,JJS
8122,387,.,.
8123,388,Many,JJ
8124,388,persons,NNS
8125,388,",",","
8126,388,again,RB
8127,388,",",","
8128,388,are,VBP
8129,388,seen,VBN
8130,388,to,TO
8131,388,make,VB
8132,388,acquisitions,NNS
8133,388,without,IN
8134,388,any,DT
8135,388,exertion,NN
8136,388,.,.
8137,389,If,IN
8138,389,wealth,NN
8139,389,were,VBD
8140,389,the,DT
8141,389,result,NN
8142,389,of,IN
8143,389,exertion,NN
8144,389,",",","
8145,389,then,RB
8146,389,one,PRP
8147,389,could,MD
8148,389,",",","
8149,389,with,IN
8150,389,exertion,NN
8151,389,",",","
8152,389,acquire,VB
8153,389,it,PRP
8154,389,immediately,RB
8155,389,.,.
8156,390,Verily,RB
8157,390,",",","
8158,390,if,IN
8159,390,the,DT
8160,390,case,NN
8161,390,were,VBD
8162,390,so,RB
8163,390,",",","
8164,390,no,DT
8165,390,man,NN
8166,390,of,IN
8167,390,learning,NN
8168,390,could,MD
8169,390,then,RB
8170,390,be,VB
8171,390,seen,VBN
8172,390,to,TO
8173,390,take,VB
8174,390,the,DT
8175,390,protection,NN
8176,390,for,IN
8177,390,the,DT
8178,390,sake,NN
8179,390,of,IN
8180,390,his,PRP$
8181,390,livelihood,NN
8182,390,",",","
8183,390,of,IN
8184,390,one,CD
8185,390,destitute,NN
8186,390,of,IN
8187,390,learning,NN
8188,390,.,.
8189,391,Among,IN
8190,391,men,NNS
8191,391,",",","
8192,391,that,DT
8193,391,which,WDT
8194,391,is,VBZ
8195,391,not,RB
8196,391,(,","
8197,391,destined,VBN
8198,391,),-RRB-
8199,391,to,TO
8200,391,be,VB
8201,391,attained,VBN
8202,391,",",","
8203,391,O,UH
8204,391,chief,NN
8205,391,of,IN
8206,391,the,DT
8207,391,Bharatas,NNPS
8208,391,",",","
8209,391,is,VBZ
8210,391,never,RB
8211,391,attained,VBN
8212,391,.,.
8213,392,Men,NNS
8214,392,are,VBP
8215,392,seen,VBN
8216,392,to,TO
8217,392,fail,VB
8218,392,in,IN
8219,392,achieving,VBG
8220,392,results,NNS
8221,392,even,RB
8222,392,with,IN
8223,392,the,DT
8224,392,aid,NN
8225,392,of,IN
8226,392,their,PRP$
8227,392,best,JJS
8228,392,exertions,NNS
8229,392,.,.
8230,393,One,CD
8231,393,may,MD
8232,393,be,VB
8233,393,seen,VBN
8234,393,to,TO
8235,393,seek,VB
8236,393,wealth,NN
8237,393,by,IN
8238,393,hundreds,NNS
8239,393,of,IN
8240,393,means,NNS
8241,393,(,:
8242,393,and,CC
8243,393,yet,RB
8244,393,failing,VBG
8245,393,to,TO
8246,393,acquire,VB
8247,393,it,PRP
8248,393,),-RRB-
8249,393,;,:
8250,393,while,IN
8251,393,another,DT
8252,393,",",","
8253,393,without,IN
8254,393,at,RB
8255,393,all,RB
8256,393,seeking,VBG
8257,393,it,PRP
8258,393,",",","
8259,393,becomes,VBZ
8260,393,happy,JJ
8261,393,in,IN
8262,393,its,PRP$
8263,393,possession,NN
8264,393,.,.
8265,394,Men,NNS
8266,394,may,MD
8267,394,be,VB
8268,394,seen,VBN
8269,394,doing,VBG
8270,394,evil,NN
8271,394,acts,VBZ
8272,394,continually,RB
8273,394,(,","
8274,394,for,IN
8275,394,wealth,NN
8276,394,),-RRB-
8277,394,and,CC
8278,394,yet,RB
8279,394,failing,VBG
8280,394,to,TO
8281,394,acquire,VB
8282,394,it,PRP
8283,394,.,.
8284,395,Others,NNS
8285,395,are,VBP
8286,395,in,IN
8287,395,the,DT
8288,395,enjoyment,NN
8289,395,of,IN
8290,395,wealth,NN
8291,395,without,IN
8292,395,doing,VBG
8293,395,any,DT
8294,395,evil,JJ
8295,395,act,NN
8296,395,whatever,WDT
8297,395,.,.
8298,396,Others,NNS
8299,396,",",","
8300,396,again,RB
8301,396,",",","
8302,396,who,WP
8303,396,are,VBP
8304,396,observant,JJ
8305,396,of,IN
8306,396,the,DT
8307,396,duties,NNS
8308,396,assigned,VBN
8309,396,to,IN
8310,396,them,PRP
8311,396,by,IN
8312,396,the,DT
8313,396,scriptures,NNS
8314,396,",",","
8315,396,are,VBP
8316,396,without,IN
8317,396,wealth,NN
8318,396,.,.
8319,397,One,CD
8320,397,may,MD
8321,397,be,VB
8322,397,seen,VBN
8323,397,to,TO
8324,397,be,VB
8325,397,without,IN
8326,397,any,DT
8327,397,knowledge,NN
8328,397,of,IN
8329,397,the,DT
8330,397,science,NN
8331,397,of,IN
8332,397,morals,NNS
8333,397,and,CC
8334,397,policy,NN
8335,397,even,RB
8336,397,after,IN
8337,397,one,CD
8338,397,has,VBZ
8339,397,studied,VBN
8340,397,all,PDT
8341,397,the,DT
8342,397,treatises,NNS
8343,397,on,IN
8344,397,that,DT
8345,397,science,NN
8346,397,.,.
8347,398,One,CD
8348,398,",",","
8349,398,again,RB
8350,398,",",","
8351,398,may,MD
8352,398,be,VB
8353,398,seen,VBN
8354,398,appointed,VBN
8355,398,as,IN
8356,398,the,DT
8357,398,prime,JJ
8358,398,minister,NN
8359,398,of,IN
8360,398,a,DT
8361,398,king,NN
8362,398,without,IN
8363,398,having,VBG
8364,398,at,RB
8365,398,all,RB
8366,398,studied,VBN
8367,398,the,DT
8368,398,science,NN
8369,398,of,IN
8370,398,morals,NNS
8371,398,and,CC
8372,398,policy,NN
8373,398,.,.
8374,399,A,DT
8375,399,learned,JJ
8376,399,man,NN
8377,399,may,MD
8378,399,be,VB
8379,399,seen,VBN
8380,399,that,WDT
8381,399,is,VBZ
8382,399,possessed,VBN
8383,399,of,IN
8384,399,wealth,NN
8385,399,.,.
8386,400,One,CD
8387,400,destitute,NN
8388,400,of,IN
8389,400,learning,NN
8390,400,may,MD
8391,400,be,VB
8392,400,seen,VBN
8393,400,owning,VBG
8394,400,wealth,NN
8395,400,.,.
8396,401,Both,DT
8397,401,kinds,NNS
8398,401,of,IN
8399,401,men,NNS
8400,401,",",","
8401,401,again,RB
8402,401,",",","
8403,401,may,MD
8404,401,be,VB
8405,401,seen,VBN
8406,401,to,TO
